TransactionID,Amount,CustomerID,Timestamp,MerchantID,FraudIndicator,TransactionAmount,AnomalyScore,Category,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag,MerchantName,Location
499,25.40830020808809,1276,2022-01-21 18:00:00,2733,0,60.60527992897917,0.2560597429293317,Travel,Customer 1276,31,Address 1276,4961.926428913047,2022-10-03,0,Merchant 2733,Location 2733
500,67.29044394590485,1441,2022-01-21 19:00:00,2187,0,21.63628002156784,0.093706877838776,Food,Customer 1441,37,Address 1441,7268.827350334112,2023-03-17,0,Merchant 2187,Location 2187
501,91.6907402268582,1618,2022-01-21 20:00:00,2904,0,80.56381315391081,0.3759062247125273,Travel,Customer 1618,27,Address 1618,6741.429339282374,2023-09-10,0,Merchant 2904,Location 2904
502,77.4561808153056,1484,2022-01-21 21:00:00,2080,0,87.96458747932651,0.9545849819219668,Retail,Customer 1484,21,Address 1484,8149.305816264029,2023-04-29,0,Merchant 2080,Location 2080
503,45.158314001601454,1655,2022-01-21 22:00:00,2127,0,72.76321184049728,0.6785648733531388,Online,Customer 1655,50,Address 1655,2152.9921898737,2023-10-17,0,Merchant 2127,Location 2127
504,93.49535668273188,1025,2022-01-21 23:00:00,2128,0,10.905845947871857,0.5714744224253233,Other,Customer 1025,18,Address 1025,4450.390070063062,2022-01-25,0,Merchant 2128,Location 2128
505,53.931161018025975,1794,2022-01-22 00:00:00,2984,0,41.78574540544385,0.485176949493743,Travel,Customer 1794,48,Address 1794,8336.538200756011,2024-03-04,0,Merchant 2984,Location 2984
506,81.71166645699894,1295,2022-01-22 01:00:00,2857,0,88.89654527087248,0.5391930404729627,Other,Customer 1295,60,Address 1295,5483.470359081937,2022-10-22,0,Merchant 2857,Location 2857
507,59.463813987140945,1741,2022-01-22 02:00:00,2991,0,77.98288716478888,0.7511914943522533,Travel,Customer 1741,33,Address 1741,9992.49572887844,2024-01-11,0,Merchant 2991,Location 2991
508,14.139387559786153,1266,2022-01-22 03:00:00,2772,0,91.6641527939692,0.2106717023337655,Online,Customer 1266,50,Address 1266,1773.8085062866285,2022-09-23,0,Merchant 2772,Location 2772
509,61.48081498804065,1600,2022-01-22 04:00:00,2208,0,55.99920313978915,0.6863024647194603,Other,Customer 1600,55,Address 1600,9402.340679191357,2023-08-23,0,Merchant 2208,Location 2208
510,56.79197048335646,1825,2022-01-22 05:00:00,2315,0,23.45026384021462,0.9059701878428492,Other,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0,Merchant 2315,Location 2315
511,54.78567418688587,1174,2022-01-22 06:00:00,2007,0,29.485434421487906,0.2556055258502914,Other,Customer 1174,27,Address 1174,9301.241150618618,2022-06-23,0,Merchant 2007,Location 2007
512,23.521178993762483,1792,2022-01-22 07:00:00,2096,0,42.08658989934876,0.358194862777846,Travel,Customer 1792,28,Address 1792,7699.460321299333,2024-03-02,0,Merchant 2096,Location 2096
513,57.82044734885588,1613,2022-01-22 08:00:00,2867,0,64.97010131569849,0.6472169153955154,Food,Customer 1613,21,Address 1613,8486.464783345322,2023-09-05,0,Merchant 2867,Location 2867
514,47.31206587825806,1562,2022-01-22 09:00:00,2841,0,21.796197745089465,0.6932420142873471,Travel,Customer 1562,43,Address 1562,9938.92291891054,2023-07-16,0,Merchant 2841,Location 2841
515,25.03864028565554,1265,2022-01-22 10:00:00,2268,0,45.52564850769525,0.8925939828354749,Food,Customer 1265,47,Address 1265,7502.562160892314,2022-09-22,0,Merchant 2268,Location 2268
516,19.744092299228516,1360,2022-01-22 11:00:00,2352,0,74.36791474172722,0.3343613352889214,Travel,Customer 1360,55,Address 1360,6839.033502010339,2022-12-26,0,Merchant 2352,Location 2352
517,63.14752710370071,1356,2022-01-22 12:00:00,2372,0,19.508543963332247,0.173290010578529,Retail,Customer 1356,44,Address 1356,7927.594272471447,2022-12-22,0,Merchant 2372,Location 2372
518,77.02315549089194,1352,2022-01-22 13:00:00,2444,0,58.71501977905394,0.6302915926782255,Other,Customer 1352,20,Address 1352,8130.737892776473,2022-12-18,0,Merchant 2444,Location 2444
519,42.6041988042216,1697,2022-01-22 14:00:00,2038,1,49.416203633765235,0.3250686913417957,Other,Customer 1697,59,Address 1697,6865.652981348801,2023-11-28,0,Merchant 2038,Location 2038
520,98.59494640028537,1050,2022-01-22 15:00:00,2933,0,45.505085906455086,0.6238651273078697,Online,Customer 1050,57,Address 1050,7921.752971281453,2022-02-19,0,Merchant 2933,Location 2933
521,29.32097037446717,1604,2022-01-22 16:00:00,2415,0,72.13402240525451,0.5216001080391224,Food,Customer 1604,36,Address 1604,4470.138105796166,2023-08-27,0,Merchant 2415,Location 2415
522,26.18436652741295,1608,2022-01-22 17:00:00,2705,0,65.68261892111595,0.933887483919026,Food,Customer 1608,28,Address 1608,4084.721807054024,2023-08-31,0,Merchant 2705,Location 2705
523,10.933045904656083,1318,2022-01-22 18:00:00,2090,0,77.91709089903293,0.1649689650904061,Other,Customer 1318,61,Address 1318,3354.518348759637,2022-11-14,0,Merchant 2090,Location 2090
524,53.8004241417046,1503,2022-01-22 19:00:00,2101,0,66.31709715541066,0.2524872978016569,Retail,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0,Merchant 2101,Location 2101
525,28.32936501855892,1029,2022-01-22 20:00:00,2954,0,51.65768770234823,0.4390107433850064,Travel,Customer 1029,37,Address 1029,8467.122622743587,2022-01-29,0,Merchant 2954,Location 2954
526,76.27368428978873,1052,2022-01-22 21:00:00,2066,0,45.90027099168569,0.143270469987192,Food,Customer 1052,38,Address 1052,7224.6321196105455,2022-02-21,0,Merchant 2066,Location 2066
527,39.82600629262846,1111,2022-01-22 22:00:00,2670,0,99.16801168992616,0.2726297489815542,Other,Customer 1111,32,Address 1111,7980.849544448291,2022-04-21,0,Merchant 2670,Location 2670
528,70.00810139898996,1501,2022-01-22 23:00:00,2200,0,75.62932808638742,0.7471238062986284,Travel,Customer 1501,48,Address 1501,2342.8743501392532,2023-05-16,0,Merchant 2200,Location 2200
529,89.71731744470446,1828,2022-01-23 00:00:00,2833,0,29.501643167539346,0.6645510965352156,Food,Customer 1828,62,Address 1828,2077.514821107271,2024-04-07,0,Merchant 2833,Location 2833
530,27.254540503857356,1231,2022-01-23 01:00:00,2203,0,32.12537893165401,0.3017661210442771,Online,Customer 1231,63,Address 1231,1631.0607959675435,2022-08-19,0,Merchant 2203,Location 2203
531,42.27816571071364,1978,2022-01-23 02:00:00,2255,0,67.39074019819041,0.3309947313543306,Retail,Customer 1978,51,Address 1978,7710.801194598957,2024-09-04,0,Merchant 2255,Location 2255
532,57.13668560793148,1496,2022-01-23 03:00:00,2359,0,28.47403121032192,0.4691574673531847,Other,Customer 1496,34,Address 1496,8472.420333363536,2023-05-11,0,Merchant 2359,Location 2359
533,81.49987554510696,1629,2022-01-23 04:00:00,2660,0,36.28961236138732,0.5016200072084841,Food,Customer 1629,33,Address 1629,2866.801210289628,2023-09-21,0,Merchant 2660,Location 2660
534,49.109928514302794,1477,2022-01-23 05:00:00,2489,0,21.968376497985467,0.264070039171332,Other,Customer 1477,31,Address 1477,4219.355106273666,2023-04-22,0,Merchant 2489,Location 2489
535,42.02200366989237,1425,2022-01-23 06:00:00,2499,0,76.87093769792966,0.2721990921548431,Online,Customer 1425,56,Address 1425,6441.933112929328,2023-03-01,0,Merchant 2499,Location 2499
536,80.51907113899962,1837,2022-01-23 07:00:00,2538,0,97.24429792666592,0.9182304981561936,Food,Customer 1837,29,Address 1837,2223.166957758453,2024-04-16,0,Merchant 2538,Location 2538
537,95.2233254396807,1954,2022-01-23 08:00:00,2553,0,44.07973869795079,0.4595266917617078,Other,Customer 1954,46,Address 1954,1418.0012283313492,2024-08-11,0,Merchant 2553,Location 2553
538,77.11603142702253,1146,2022-01-23 09:00:00,2308,0,28.86185266819369,0.191402885678013,Food,Customer 1146,23,Address 1146,4750.725054794199,2022-05-26,0,Merchant 2308,Location 2308
539,59.58695557387782,1591,2022-01-23 10:00:00,2830,0,80.17991437866195,0.1822368184383684,Food,Customer 1591,36,Address 1591,7962.41027548533,2023-08-14,0,Merchant 2830,Location 2830
540,44.126765180469114,1764,2022-01-23 11:00:00,2684,0,22.02946182203776,0.5851802736554172,Online,Customer 1764,49,Address 1764,7695.154348220063,2024-02-03,0,Merchant 2684,Location 2684
541,69.23669463993528,1510,2022-01-23 12:00:00,2934,0,80.31781130411882,0.4805409002380162,Other,Customer 1510,53,Address 1510,7685.510723404021,2023-05-25,0,Merchant 2934,Location 2934
542,44.09464247346977,1382,2022-01-23 13:00:00,2657,0,77.2385186191252,0.5685122195832132,Food,Customer 1382,40,Address 1382,2896.257873108053,2023-01-17,0,Merchant 2657,Location 2657
543,99.7753583900932,1439,2022-01-23 14:00:00,2379,0,49.85472624403858,0.8320117134465028,Travel,Customer 1439,47,Address 1439,8557.608088738338,2023-03-15,0,Merchant 2379,Location 2379
544,52.99118399043776,1955,2022-01-23 15:00:00,2643,0,20.295347919606144,0.4768124088601617,Retail,Customer 1955,34,Address 1955,9288.355524766564,2024-08-12,0,Merchant 2643,Location 2643
545,68.36571539188091,1016,2022-01-23 16:00:00,2264,0,46.78951927456144,0.8104288293091033,Other,Customer 1016,22,Address 1016,8612.857297188031,2022-01-16,0,Merchant 2264,Location 2264
546,12.301068214462283,1460,2022-01-23 17:00:00,2784,0,71.10757833788674,0.827116638876693,Travel,Customer 1460,29,Address 1460,5363.917913443514,2023-04-05,0,Merchant 2784,Location 2784
547,98.64640220462732,1073,2022-01-23 18:00:00,2365,0,14.024762382450913,0.3061671106089534,Food,Customer 1073,56,Address 1073,2392.9224118361144,2022-03-14,0,Merchant 2365,Location 2365
548,85.31413995164209,1814,2022-01-23 19:00:00,2515,0,76.1251576888117,0.4135308269157837,Retail,Customer 1814,28,Address 1814,6484.64781184804,2024-03-24,0,Merchant 2515,Location 2515
549,21.032649355713,1660,2022-01-23 20:00:00,2028,1,25.070083585639058,0.3586166662378,Food,Customer 1660,34,Address 1660,6435.390885417858,2023-10-22,0,Merchant 2028,Location 2028
550,82.00373953388333,1204,2022-01-23 21:00:00,2329,0,31.6140354559968,0.9527556188400648,Food,Customer 1204,45,Address 1204,3152.247786827239,2022-07-23,0,Merchant 2329,Location 2329
551,82.16413416183838,1897,2022-01-23 22:00:00,2823,0,64.56228438413495,0.7647580142112145,Food,Customer 1897,27,Address 1897,2518.7388735597933,2024-06-15,0,Merchant 2823,Location 2823
552,30.561099365798057,1260,2022-01-23 23:00:00,2325,0,42.93345792371143,0.8539408620605459,Retail,Customer 1260,64,Address 1260,4878.415267175985,2022-09-17,0,Merchant 2325,Location 2325
553,52.69894800838486,1507,2022-01-24 00:00:00,2126,1,35.565541733174896,0.2890093311778844,Food,Customer 1507,39,Address 1507,4994.358137921838,2023-05-22,1,Merchant 2126,Location 2126
554,66.54225115991392,1119,2022-01-24 01:00:00,2309,0,22.58265333635443,0.2028945147901161,Retail,Customer 1119,61,Address 1119,6254.404271155562,2022-04-29,0,Merchant 2309,Location 2309
555,66.48799723490322,1141,2022-01-24 02:00:00,2140,0,14.597041829893008,0.1450040052616865,Online,Customer 1141,28,Address 1141,4082.516866288421,2022-05-21,0,Merchant 2140,Location 2140
556,74.17323414002594,1822,2022-01-24 03:00:00,2730,0,55.25302445396565,0.2638992188683519,Retail,Customer 1822,44,Address 1822,8603.321935277745,2024-04-01,0,Merchant 2730,Location 2730
557,66.24446927138561,1307,2022-01-24 04:00:00,2301,0,58.845687841143416,0.7081166726390359,Food,Customer 1307,31,Address 1307,8449.539575651721,2022-11-03,0,Merchant 2301,Location 2301
558,18.424787046927303,1176,2022-01-24 05:00:00,2743,0,57.22281084326793,0.065989495975014,Food,Customer 1176,20,Address 1176,5493.960539328983,2022-06-25,0,Merchant 2743,Location 2743
559,96.40709405350066,1634,2022-01-24 06:00:00,2570,0,98.8018167083342,0.0003129210023212,Food,Customer 1634,44,Address 1634,5302.392311164256,2023-09-26,0,Merchant 2570,Location 2570
560,37.37105363161971,1289,2022-01-24 07:00:00,2283,0,63.46213451883141,0.2511722043323737,Food,Customer 1289,31,Address 1289,9393.91094329131,2022-10-16,0,Merchant 2283,Location 2283
561,57.891558414237586,1923,2022-01-24 08:00:00,2791,0,49.08960789819064,0.3653544010626799,Other,Customer 1923,41,Address 1923,3340.637585647107,2024-07-11,0,Merchant 2791,Location 2791
562,65.14444373979248,1668,2022-01-24 09:00:00,2501,0,80.73234232826634,0.2611520209387087,Other,Customer 1668,47,Address 1668,7721.503341582387,2023-10-30,0,Merchant 2501,Location 2501
563,50.9463446687639,1732,2022-01-24 10:00:00,2123,0,28.1947094530454,0.7625315087868267,Retail,Customer 1732,42,Address 1732,6497.372202846478,2024-01-02,0,Merchant 2123,Location 2123
564,90.15169745639956,1666,2022-01-24 11:00:00,2879,0,28.08181245957889,0.2527998087414366,Online,Customer 1666,36,Address 1666,9674.062164262285,2023-10-28,0,Merchant 2879,Location 2879
565,49.695996077348,1624,2022-01-24 12:00:00,2212,0,71.22961283863575,0.689377718975578,Food,Customer 1624,18,Address 1624,4741.807018877029,2023-09-16,0,Merchant 2212,Location 2212
566,71.98504539358078,1786,2022-01-24 13:00:00,2559,0,12.947838155574916,0.4503954900089659,Other,Customer 1786,50,Address 1786,1656.961894267556,2024-02-25,0,Merchant 2559,Location 2559
567,39.17632975406391,1019,2022-01-24 14:00:00,2444,0,12.481657914339143,0.0544760907055447,Retail,Customer 1019,37,Address 1019,3797.734535980662,2022-01-19,0,Merchant 2444,Location 2444
568,50.82386517906335,1978,2022-01-24 15:00:00,2112,0,65.99753207862302,0.8192144188445474,Online,Customer 1978,51,Address 1978,7710.801194598957,2024-09-04,0,Merchant 2112,Location 2112
569,85.30076766804406,1655,2022-01-24 16:00:00,2922,0,73.61284284094162,0.108578431973914,Food,Customer 1655,50,Address 1655,2152.9921898737,2023-10-17,0,Merchant 2922,Location 2922
570,80.89642698729558,1264,2022-01-24 17:00:00,2129,0,45.70892854469648,0.7705794406270359,Travel,Customer 1264,23,Address 1264,6025.0026610700115,2022-09-21,0,Merchant 2129,Location 2129
571,55.69524903185309,1487,2022-01-24 18:00:00,2739,0,23.20161468546752,0.707336006974676,Travel,Customer 1487,51,Address 1487,8466.092665203068,2023-05-02,0,Merchant 2739,Location 2739
572,88.50391549409335,1219,2022-01-24 19:00:00,2008,0,23.83070313336935,0.6157921144429012,Online,Customer 1219,23,Address 1219,7649.649301190314,2022-08-07,0,Merchant 2008,Location 2008
573,75.88625236108902,1102,2022-01-24 20:00:00,2227,0,60.08855743019992,0.4324468689113392,Travel,Customer 1102,28,Address 1102,7398.457248836791,2022-04-12,0,Merchant 2227,Location 2227
574,35.17601923028805,1799,2022-01-24 21:00:00,2970,0,95.82571214849716,0.1710115790912348,Online,Customer 1799,24,Address 1799,4309.686014500232,2024-03-09,0,Merchant 2970,Location 2970
575,62.98349325215778,1137,2022-01-24 22:00:00,2380,0,90.20980446696748,0.2413802893802608,Retail,Customer 1137,52,Address 1137,4843.333768944447,2022-05-17,0,Merchant 2380,Location 2380
576,97.0455292967774,1125,2022-01-24 23:00:00,2736,0,73.46425263287489,0.6122810354811906,Food,Customer 1125,58,Address 1125,8801.922036350712,2022-05-05,0,Merchant 2736,Location 2736
577,76.76312543775113,1051,2022-01-25 00:00:00,2601,0,86.65348344932752,0.0305014318747617,Other,Customer 1051,30,Address 1051,4620.924284406736,2022-02-20,0,Merchant 2601,Location 2601
578,62.165508791211955,1268,2022-01-25 01:00:00,2748,0,77.29106098329157,0.4535346052163812,Travel,Customer 1268,40,Address 1268,5840.971694574231,2022-09-25,0,Merchant 2748,Location 2748
579,28.500072838813903,1882,2022-01-25 02:00:00,2783,0,34.84523603737763,0.925580638429988,Travel,Customer 1882,36,Address 1882,3608.806985905158,2024-05-31,0,Merchant 2783,Location 2783
580,39.91796998566471,1751,2022-01-25 03:00:00,2885,0,27.27425252534787,0.7285583233202351,Online,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2885,Location 2885
581,84.49886009864518,1769,2022-01-25 04:00:00,2471,0,27.776210631878016,0.6151318749918973,Travel,Customer 1769,34,Address 1769,9517.546957003367,2024-02-08,0,Merchant 2471,Location 2471
582,78.29820914461888,1853,2022-01-25 05:00:00,2707,0,66.42840133897653,0.8943598440260031,Online,Customer 1853,30,Address 1853,1767.822690779924,2024-05-02,0,Merchant 2707,Location 2707
583,79.20261479658105,1622,2022-01-25 06:00:00,2734,0,66.98557249521411,0.6783994733870634,Online,Customer 1622,21,Address 1622,5611.751690912045,2023-09-14,0,Merchant 2734,Location 2734
584,50.31919078514007,1412,2022-01-25 07:00:00,2641,0,70.96202152646335,0.7143370523798596,Online,Customer 1412,19,Address 1412,2730.9601699028135,2023-02-16,0,Merchant 2641,Location 2641
585,18.479134277595005,1036,2022-01-25 08:00:00,2362,0,96.86197649100174,0.2951400443856831,Online,Customer 1036,37,Address 1036,9381.14521854332,2022-02-05,0,Merchant 2362,Location 2362
586,55.648967645299344,1665,2022-01-25 09:00:00,2700,0,75.70566038140832,0.8958436085336823,Travel,Customer 1665,30,Address 1665,5714.503201422603,2023-10-27,0,Merchant 2700,Location 2700
587,72.41360119397154,1299,2022-01-25 10:00:00,2881,0,79.87859224113026,0.3281384083244372,Food,Customer 1299,31,Address 1299,4661.555925923707,2022-10-26,0,Merchant 2881,Location 2881
588,74.32146924411033,1351,2022-01-25 11:00:00,2142,0,63.01423970331876,0.6108114169536368,Other,Customer 1351,32,Address 1351,6685.598453640112,2022-12-17,0,Merchant 2142,Location 2142
589,25.97962923980079,1096,2022-01-25 12:00:00,2749,0,97.12673921424852,0.4570518240336341,Travel,Customer 1096,57,Address 1096,6439.7423175111935,2022-04-06,0,Merchant 2749,Location 2749
590,70.54331536441717,1299,2022-01-25 13:00:00,2460,0,68.27403800691818,0.7297890965313768,Food,Customer 1299,31,Address 1299,4661.555925923707,2022-10-26,0,Merchant 2460,Location 2460
591,82.50807121975488,1367,2022-01-25 14:00:00,2709,0,18.78711993666675,0.9740997104770862,Travel,Customer 1367,19,Address 1367,6381.958127861724,2023-01-02,0,Merchant 2709,Location 2709
592,57.87803871732218,1315,2022-01-25 15:00:00,2256,0,73.96965272229485,0.043564933200842,Retail,Customer 1315,51,Address 1315,3432.0462856822232,2022-11-11,0,Merchant 2256,Location 2256
593,27.87987923354001,1531,2022-01-25 16:00:00,2091,0,33.885862957067665,0.9895083933199876,Other,Customer 1531,29,Address 1531,3163.588349598883,2023-06-15,0,Merchant 2091,Location 2091
594,22.01321045011379,1796,2022-01-25 17:00:00,2176,0,10.143274797457426,0.1232781302446439,Other,Customer 1796,33,Address 1796,5588.049941710766,2024-03-06,0,Merchant 2176,Location 2176
595,14.71386198547468,1340,2022-01-25 18:00:00,2387,0,89.72475793223832,0.6844904001802953,Other,Customer 1340,43,Address 1340,7309.477444001682,2022-12-06,0,Merchant 2387,Location 2387
596,44.32303083127752,1973,2022-01-25 19:00:00,2444,0,86.91609663853549,0.3896075179244328,Travel,Customer 1973,29,Address 1973,9772.83232034302,2024-08-30,0,Merchant 2444,Location 2444
597,93.92398331455088,1626,2022-01-25 20:00:00,2486,0,24.23981157268908,0.0033134615369962,Food,Customer 1626,43,Address 1626,2802.599688947567,2023-09-18,0,Merchant 2486,Location 2486
598,13.912774695481485,1558,2022-01-25 21:00:00,2979,0,72.91096186749405,0.909676443687015,Retail,Customer 1558,35,Address 1558,9927.157718777764,2023-07-12,0,Merchant 2979,Location 2979
599,81.80865066013159,1005,2022-01-25 22:00:00,2191,0,82.85202509457709,0.6614929579114033,Other,Customer 1005,46,Address 1005,5405.766913696731,2022-01-05,0,Merchant 2191,Location 2191
600,49.6812699232487,1510,2022-01-25 23:00:00,2131,0,60.498141437105026,0.4684326166652233,Food,Customer 1510,53,Address 1510,7685.510723404021,2023-05-25,0,Merchant 2131,Location 2131
601,74.02517524763373,1565,2022-01-26 00:00:00,2489,0,83.12195363634069,0.0187944115062532,Retail,Customer 1565,33,Address 1565,8921.44288847097,2023-07-19,0,Merchant 2489,Location 2489
602,71.2219055244872,1573,2022-01-26 01:00:00,2383,0,28.88706840673035,0.3261839931966841,Retail,Customer 1573,35,Address 1573,8400.252361437635,2023-07-27,1,Merchant 2383,Location 2383
603,45.397536788232294,1691,2022-01-26 02:00:00,2677,0,64.63368175495438,0.6413030905263242,Travel,Customer 1691,47,Address 1691,6089.047769259954,2023-11-22,0,Merchant 2677,Location 2677
604,68.30467542833836,1176,2022-01-26 03:00:00,2175,0,94.80117505157018,0.2655540349578368,Travel,Customer 1176,20,Address 1176,5493.960539328983,2022-06-25,0,Merchant 2175,Location 2175
605,30.699545031070528,1470,2022-01-26 04:00:00,2023,0,80.11902469129403,0.8398100954746966,Other,Customer 1470,26,Address 1470,5964.380701095596,2023-04-15,0,Merchant 2023,Location 2023
606,55.29436013469146,1174,2022-01-26 05:00:00,2637,0,36.05423423201009,0.7108090523094975,Online,Customer 1174,27,Address 1174,9301.241150618618,2022-06-23,0,Merchant 2637,Location 2637
607,58.881829218778016,1289,2022-01-26 06:00:00,2365,1,49.12298790567034,0.5489740627530201,Online,Customer 1289,31,Address 1289,9393.91094329131,2022-10-16,0,Merchant 2365,Location 2365
608,26.436080264307773,1755,2022-01-26 07:00:00,2224,0,85.80333328900018,0.9860397382767035,Food,Customer 1755,42,Address 1755,2653.251468019429,2024-01-25,0,Merchant 2224,Location 2224
609,90.48071057199276,1132,2022-01-26 08:00:00,2922,1,71.4622660268702,0.2494273555152583,Online,Customer 1132,47,Address 1132,4552.1052691343975,2022-05-12,0,Merchant 2922,Location 2922
610,90.60563652231846,1239,2022-01-26 09:00:00,2146,0,90.01981973137339,0.5122600501751468,Other,Customer 1239,40,Address 1239,8704.182255178053,2022-08-27,0,Merchant 2146,Location 2146
611,88.34186423374305,1912,2022-01-26 10:00:00,2220,1,35.53622466237405,0.6463709162458597,Food,Customer 1912,45,Address 1912,9262.124940491196,2024-06-30,0,Merchant 2220,Location 2220
612,36.90222620760606,1414,2022-01-26 11:00:00,2884,0,61.05825497080078,0.8067575236349557,Travel,Customer 1414,18,Address 1414,2560.1203796381005,2023-02-18,0,Merchant 2884,Location 2884
613,16.182846568927204,1770,2022-01-26 12:00:00,2184,0,33.42063794967267,0.2607989175769328,Other,Customer 1770,36,Address 1770,6847.49092112656,2024-02-09,1,Merchant 2184,Location 2184
614,11.564836282866452,1639,2022-01-26 13:00:00,2094,0,30.22084017540379,0.291309745415711,Food,Customer 1639,54,Address 1639,6463.307957427782,2023-10-01,0,Merchant 2094,Location 2094
615,14.560537509054024,1043,2022-01-26 14:00:00,2215,0,59.31212836896322,0.2283551215387463,Online,Customer 1043,25,Address 1043,8236.476448026788,2022-02-12,0,Merchant 2215,Location 2215
616,40.83608859104079,1845,2022-01-26 15:00:00,2951,0,10.230726644705085,0.8181341312113436,Online,Customer 1845,24,Address 1845,9347.479356234926,2024-04-24,0,Merchant 2951,Location 2951
617,10.980455323300587,1821,2022-01-26 16:00:00,2491,0,97.42511636370944,0.5704239074602406,Food,Customer 1821,26,Address 1821,9713.65768299239,2024-03-31,0,Merchant 2491,Location 2491
618,68.16151267115706,1595,2022-01-26 17:00:00,2668,0,39.02570619957358,0.1065930291717927,Retail,Customer 1595,53,Address 1595,1150.2959489054026,2023-08-18,0,Merchant 2668,Location 2668
619,51.20871487556867,1686,2022-01-26 18:00:00,2598,0,96.44332488760357,0.3011369182862841,Food,Customer 1686,51,Address 1686,1401.2725827248678,2023-11-17,0,Merchant 2598,Location 2598
620,30.79084603660721,1901,2022-01-26 19:00:00,2856,0,66.39535273910974,0.6045326052833953,Retail,Customer 1901,57,Address 1901,1828.702205059994,2024-06-19,0,Merchant 2856,Location 2856
621,30.65272139730061,1139,2022-01-26 20:00:00,2557,0,36.53461967573059,0.3731841554485576,Other,Customer 1139,21,Address 1139,3039.5142047755826,2022-05-19,0,Merchant 2557,Location 2557
622,77.36867757108365,1406,2022-01-26 21:00:00,2655,0,32.674715832902635,0.6589019215745976,Food,Customer 1406,56,Address 1406,6284.73966605261,2023-02-10,0,Merchant 2655,Location 2655
623,75.26230757258354,1730,2022-01-26 22:00:00,2004,0,99.0951514498993,0.8405061748157093,Food,Customer 1730,54,Address 1730,3967.076794107528,2023-12-31,0,Merchant 2004,Location 2004
624,91.4805744361771,1237,2022-01-26 23:00:00,2932,0,13.859496373981589,0.6731950403866196,Travel,Customer 1237,32,Address 1237,5160.483332414382,2022-08-25,0,Merchant 2932,Location 2932
625,55.15725947347897,1758,2022-01-27 00:00:00,2051,0,93.4853268222084,0.1469607039043922,Retail,Customer 1758,38,Address 1758,2203.576279558167,2024-01-28,1,Merchant 2051,Location 2051
626,25.5487291410875,1385,2022-01-27 01:00:00,2196,0,62.08117630253874,0.3398546091264148,Retail,Customer 1385,36,Address 1385,4335.814031939231,2023-01-20,0,Merchant 2196,Location 2196
627,96.58421668519038,1263,2022-01-27 02:00:00,2292,0,99.13454677927696,0.1142094134989581,Online,Customer 1263,21,Address 1263,3583.3826875795057,2022-09-20,0,Merchant 2292,Location 2292
628,28.219360154977014,1736,2022-01-27 03:00:00,2211,0,58.85787926940827,0.9482805982293544,Other,Customer 1736,52,Address 1736,9279.108537872376,2024-01-06,0,Merchant 2211,Location 2211
629,81.21645066050094,1626,2022-01-27 04:00:00,2265,0,85.23285274883663,0.3857983422705521,Travel,Customer 1626,43,Address 1626,2802.599688947567,2023-09-18,0,Merchant 2265,Location 2265
630,52.32636056805466,1399,2022-01-27 05:00:00,2115,0,95.74381607726508,0.1405323146968852,Travel,Customer 1399,18,Address 1399,9447.72949841338,2023-02-03,0,Merchant 2115,Location 2115
631,42.32786546597519,1137,2022-01-27 06:00:00,2303,0,56.75233728488749,0.2274199087290001,Online,Customer 1137,52,Address 1137,4843.333768944447,2022-05-17,0,Merchant 2303,Location 2303
632,79.37134605324061,1612,2022-01-27 07:00:00,2941,0,50.69065748740078,0.6431756677050152,Online,Customer 1612,23,Address 1612,1437.9427525147803,2023-09-04,0,Merchant 2941,Location 2941
633,11.705082409397097,1303,2022-01-27 08:00:00,2961,0,71.57334690739006,0.5219771425792494,Food,Customer 1303,35,Address 1303,6650.9563718712825,2022-10-30,0,Merchant 2961,Location 2961
634,93.76508796403708,1865,2022-01-27 09:00:00,2332,0,20.781627414979045,0.2784227728971279,Online,Customer 1865,45,Address 1865,4468.344079407905,2024-05-14,0,Merchant 2332,Location 2332
635,83.14607235416698,1147,2022-01-27 10:00:00,2197,0,55.8338310145598,0.589710102116919,Other,Customer 1147,59,Address 1147,6232.211660395478,2022-05-27,0,Merchant 2197,Location 2197
636,81.49217872125034,1234,2022-01-27 11:00:00,2391,0,48.97803758936727,0.8601626136563015,Food,Customer 1234,18,Address 1234,6737.496077516889,2022-08-22,0,Merchant 2391,Location 2391
637,27.77692981290428,1469,2022-01-27 12:00:00,2253,0,18.289408193294182,0.203641573116925,Other,Customer 1469,28,Address 1469,3017.7818364389864,2023-04-14,0,Merchant 2253,Location 2253
638,99.87930230728328,1210,2022-01-27 13:00:00,2779,0,92.94283383592844,0.181264582042527,Food,Customer 1210,39,Address 1210,9316.95357597456,2022-07-29,0,Merchant 2779,Location 2779
639,62.42142695281371,1802,2022-01-27 14:00:00,2183,0,93.2593712796568,0.9170468484179688,Other,Customer 1802,23,Address 1802,6791.878055912904,2024-03-12,0,Merchant 2183,Location 2183
640,87.31040281854852,1836,2022-01-27 15:00:00,2376,0,43.53731819032919,0.4171108474171109,Food,Customer 1836,47,Address 1836,4018.773274033155,2024-04-15,0,Merchant 2376,Location 2376
